Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8203925725,"Dec 3, 2022, 10:39:21 PM",Afternoon Run,Run,,5234,14.50,184.0,273,false,,Saucony Endorphin Speed 3 Practice shoes,activities/8789152831.fit.gz,,,5234.0,5228.0,14503.1103515625,4.381331443786621,2.7741219997406006,45.800018310546875,56.00001907348633,128.0,142.60000610351562,8.336725234985352,-0.07032982259988785,,,,,,170.9003143310547,,,888.0,,,273.0,,,,,,,,,,,,,0.0,,1.0,14599.5,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.770941972732544,0.0,,,,,,,,,,,,""
8211958658,"Dec 4, 2022, 2:46:00 PM",Morning Walk,Walk,,1746,1.67,106.0,3,false,,Saucony Endorphin Speed 3 Practice shoes,activities/8798301847.fit.gz,,,1746.0,1447.0,1669.5699462890625,1.7789795398712158,1.1538147926330566,3.0,26.0,134.39999389648438,157.8000030517578,19.703847885131836,-1.3776003122329712,,,,,,102.8153076171875,,,118.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,0.9562256336212158,0.0,,,,,,,,,,,,""
8232870140,"Dec 10, 2022, 2:29:19 PM",BMW Dallas marathon weekend 10k run,Run,"",3247,10.12,178.0,165,false,,Saucony Endorphin Pro 3 Race shoes,activities/8822289073.fit.gz,,,3247.0,3247.0,10119.599609375,5.028002738952637,3.1165997982025146,88.8000259399414,90.4000015258789,122.5999984741211,151.1999969482422,13.213759422302246,-0.015810811892151833,,,,,,170.8447723388672,,,659.0,,,165.0,,,,,,,,,,,0.0,,0.0,,1.0,10264.5,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,3.1165997982025146,38.20000076293945,,,,,,,,,,,,""
8259877600,"Dec 17, 2022, 2:30:20 PM",Irving Frost Half marathon ,Run,"",6911,21.01,178.0,347,false,,Saucony Endorphin Pro 3 Race shoes,activities/8852703435.fit.gz,,,6911.0,6895.0,21018.76953125,5.005859375,3.048407554626465,111.79999542236328,115.80000305175781,125.80000305175781,137.1999969482422,23.40432357788086,-0.019030610099434853,,,,,,170.94898986816406,,,1299.0,,,347.0,,,,,,,,,,,0.0,,0.0,,1.0,21213.900390625,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,3.0413498878479004,0.0,,,,,,,,,,,,""
8323249740,"Jan 1, 2023, 10:54:46 PM",Afternoon Run,Run,,4627,11.53,181.0,204,false,,Saucony Endorphin Speed 3 Practice shoes,activities/8924347573.fit.gz,,,4627.0,4204.0,11535.1298828125,10.399609565734863,2.7438464164733887,41.40001678466797,45.00001525878906,127.5999984741211,134.8000030517578,29.016469955444336,-0.03120906464755535,,,,,,169.5804901123047,,,701.0,,,204.0,,,,,,,,,,,,,0.0,,1.0,11612.099609375,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.493004083633423,0.0,,,,,,,,,,,,""
8334346445,"Jan 4, 2023, 12:22:48 AM",Evening Run,Run,,1820,5.26,178.0,64,false,,Saucony Endorphin Speed 3 Practice shoes,activities/8937267350.fit.gz,,,1820.0,1794.0,5267.52978515625,4.292500019073486,2.936192750930786,21.599990844726562,18.39999008178711,125.5999984741211,133.39999389648438,17.472379684448242,0.06074962392449379,,,,,,160.36190795898438,,,327.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,5316.7998046875,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.894247055053711,0.0,,,,,,,,,,,,""
8402181176,"Jan 16, 2023, 4:36:47 PM",Morning Run,Run,,4720,10.69,181.0,179,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9012905484.fit.gz,,,4720.0,3731.0,10692.6796875,7.303930759429932,2.8659017086029053,52.79999542236328,54.399993896484375,124.5999984741211,133.0,10.880884170532227,-0.014963565394282341,,,,,,166.79293823242188,,,664.0,,,179.0,,,,,,,,,,,,,0.0,,1.0,10798.2998046875,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.2653982639312744,0.0,,,,,,,,,,,,""
8409699777,"Jan 18, 2023, 12:09:08 AM",Evening Run,Run,"",3603,10.47,177.0,167,false,,Saucony Endorphin Pro 3 Race shoes,activities/9021151715.fit.gz,,,3603.0,3603.0,10475.6796875,4.438086032867432,2.9074881076812744,37.599998474121094,36.0,125.0,133.60000610351562,16.02142333984375,0.015273530036211014,,,,,,169.27951049804688,,,615.0,,,167.0,,,,,,5.0,,,,,0.0,65.0,0.0,,1.0,10582.2001953125,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,2.9074881076812744,0.0,,,,,,,,,,,,""
8424824441,"Jan 20, 2023, 11:22:54 PM",Post work speed workout,Run,"",1597,5.10,181.0,86,false,,Saucony Endorphin Pro 3 Race shoes,activities/9037865486.fit.gz,,,1597.0,1597.0,5104.990234375,4.487988471984863,3.196612596511841,31.800018310546875,30.200000762939453,121.80000305175781,133.0,15.3844575881958,0.031341999769210815,,,,,,172.44102478027344,,,301.0,,,86.0,,,,,,8.0,,,,,0.0,68.0,0.0,,1.0,5191.5,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,3.196612596511841,0.0,,,,,,,,,,,,""
8430834491,"Jan 21, 2023, 11:51:29 PM",Evening run,Run,"",5942,16.25,177.0,300,false,,Saucony Endorphin Pro 3 Race shoes,activities/9044556569.fit.gz,,,5942.0,5553.0,16252.7001953125,4.065885543823242,2.926832437515259,85.80000305175781,75.80000305175781,121.19999694824219,133.0,27.78848648071289,0.06152823939919472,,,,,,171.1459503173828,,,954.0,,,300.0,,,,,,6.0,,,,,0.0,146.0,0.0,,1.0,16461.80078125,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,2.7352237701416016,0.0,,,,,,,,,,,,""
8436655035,"Jan 23, 2023, 12:08:41 AM",Weather practice (it gets chilly),Run,"",3522,9.66,181.0,157,false,,Saucony Endorphin Pro 3 Race shoes,activities/9051094905.fit.gz,,,3522.0,3515.0,9663.2001953125,4.288964748382568,2.7491323947906494,42.999969482421875,44.0,126.0,134.0,19.217113494873047,-0.010348538868129253,,,,,,166.85098266601562,,,574.0,,,157.0,,,,,,3.0,,,,,0.0,29.0,0.0,,1.0,9763.2998046875,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,2.7436683177948,0.0,,,,,,,,,,,,""
8468675823,"Jan 28, 2023, 8:29:43 PM",Urban Dallas half marathon ,Run,"Totally different terrain for me, got some getting used to with a few skids and rolls😅",7731,21.25,182.0,398,false,,Saucony Endorphin Pro 3 Race shoes,activities/9086488170.fit.gz,,,7731.0,7692.0,21252.87109375,4.338086128234863,2.762983798980713,204.2000274658203,203.8000030517578,120.19999694824219,137.60000610351562,25.61707878112793,0.0018820699770003557,,,,,,170.34056091308594,,,1269.0,,,398.0,,,,,,9.0,,,,,0.0,384.0,0.0,,1.0,21847.5,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,2.7490453720092773,9894.0,,,,,,,,,,,,""
8504814858,"Feb 4, 2023, 2:30:47 PM",Morning Run,Run,"",7972,22.60,181.0,245,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9127735139.fit.gz,,,7972.0,7876.0,22602.119140625,5.0,2.869745969772339,69.0,63.0,115.0,127.0,19.047618865966797,0.03097054734826088,,,98.0,83.7426528930664,,159.1177215576172,,197.66123962402344,1271.0,,,245.0,,,,,,6.0,,,198.0,7973.0,0.0,207.0,0.0,,1.0,23028.099609375,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.835188150405884,1599.5,,,,22184.0,,,,,,,,""
8568482373,"Feb 15, 2023, 11:37:15 PM",Afternoon Run,Run,,1737,4.67,173.0,43,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9198615265.fit.gz,,,1737.0,1737.0,4669.0,4.300000190734863,2.6879677772521973,9.0,14.0,154.0,160.0,20.0,-0.08567144721746445,,,85.0,80.86830139160156,,151.20570373535156,,186.28030395507812,345.0,,,43.0,,,,,,,,,188.0,1739.0,,,0.0,,1.0,4791.5,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.6879677772521973,0.0,,,,4690.0,,,,,,,,""
8582442158,"Feb 18, 2023, 2:30:04 PM",Love on the run half,Run,Hard effort,6793,21.24,174.0,236,false,,Saucony Endorphin Pro 3 Race shoes,activities/9213888895.fit.gz,,,6793.0,6735.0,21239.130859375,5.099999904632568,3.15354585647583,105.0,103.0,122.0,152.0,20.0,0.014124872162938118,,,87.0,81.93341064453125,,161.8373260498047,,217.51329040527344,1484.0,,,236.0,,,,,,,,,219.0,6794.0,0.0,,0.0,,1.0,21733.19921875,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,3.126620292663574,0.0,,,,18504.0,,,,,,,,""
8606868378,"Feb 22, 2023, 11:22:54 PM",Afternoon Run,Run,,1711,5.09,172.0,54,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9239892683.fit.gz,,,1711.0,1708.0,5093.0,4.199999809265137,2.9818501472473145,2.0,5.0,133.0,137.0,11.11111068725586,-0.05890437960624695,,,86.0,81.71118927001953,,158.06443786621094,,203.285888671875,353.0,,,54.0,,,,,,,,,205.0,1712.0,,,0.0,,1.0,5191.7001953125,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.9766218662261963,0.0,,,,4672.0,,,,,,,,""
8619860519,"Feb 25, 2023, 1:02:37 PM",Cowtown 10k,Run,"",2976,10.14,180.0,113,false,,Saucony Endorphin Pro 3 Race shoes,activities/9253580238.fit.gz,,,2976.0,2966.0,10144.48046875,5.0,3.4202563762664795,66.0,67.0,167.0,206.0,18.18181800842285,-0.00985757727175951,,,90.0,83.65846252441406,,163.63418579101562,,237.49392700195312,717.0,,,113.0,,,,,,6.0,,,237.0,2977.0,0.0,78.0,0.0,,1.0,10368.5,1677330048.0,3.0,3.7899999618530273,1.1399999856948853,2.1600000858306885,0.8899999856948853,1026.199951171875,2.890000104904175,4.630000114440918,346.0,0.0,1677330176.0,1677371136.0,0.20999999344348907,,12090302.0,0.0,,1.0,16093.0,0.0,240.0,,,,0.0,3.4087636470794678,1051.0,,,,8308.0,,,,,,,,""
8626544190,"Feb 26, 2023, 1:28:04 PM",Cowtown half marathon ,Run,"",6947,21.34,174.0,258,false,,Saucony Endorphin Pro 3 Race shoes,activities/9260673570.fit.gz,,,6947.0,6933.0,21348.0,5.099999904632568,3.07918643951416,157.0,156.0,139.0,177.0,17.39130401611328,0.00936855934560299,,,93.0,83.94068145751953,,162.7696990966797,,213.55902099609375,1463.0,,,258.0,,,,,,6.0,,,215.0,6948.0,0.0,182.0,0.0,,1.0,21905.69921875,1677416448.0,3.0,9.329999923706055,8.720000267028809,8.539999961853027,0.949999988079071,1016.5,1.659999966621399,4.349999904632568,122.0,0.0,1677416576.0,1677457536.0,0.23999999463558197,,12090302.0,0.0,,0.9900000095367432,15801.0,0.0,243.0,,,,0.0,3.072981119155884,387.0,,,,19512.0,,,,,,,,""
8667353981,"Mar 5, 2023, 1:33:05 PM",Towne lake Half marathon ,Run,"Not the best of efforts but given it’s the 3rd consecutive half marathon weekend, I will take this time😅",6974,21.04,173.0,232,false,,Saucony Endorphin Pro 3 Race shoes,activities/9303997365.fit.gz,,,6974.0,6964.0,21039.41015625,5.300000190734863,3.021167516708374,84.0,90.0,149.0,167.0,19.047618865966797,-0.028517909348011017,,,88.0,81.0112075805664,,160.69833374023438,,208.0829315185547,1459.0,,,232.0,,,,,,8.0,,,209.0,6975.0,0.0,299.0,0.0,,1.0,21465.19921875,1678021248.0,1.0,10.0600004196167,10.0600004196167,7.75,0.8600000143051147,1016.4000244140625,3.819999933242798,7.289999961853027,156.0,0.0,1678020608.0,1678062464.0,0.46000000834465027,,12090302.0,0.0,,0.07000000029802322,16093.0,0.0,280.3999938964844,,,,0.0,3.0168354511260986,484.5,,,,18914.0,,,,,,,,""
8671887330,"Mar 6, 2023, 12:12:04 PM",Morning Run,Run,,642,1.62,162.0,14,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9308768411.fit.gz,,,642.0,637.0,1626.739990234375,4.400000095367432,2.5537519454956055,2.0,4.0,124.0,128.0,10.526315689086914,-0.12294527888298035,,,86.0,80.38888549804688,,150.3965301513672,,172.0015869140625,110.0,,,14.0,,,,,,,,,170.0,643.0,,,0.0,,1.0,1659.0,1678104064.0,2.0,13.739999771118164,13.739999771118164,11.199999809265137,0.8500000238418579,1014.0,3.740000009536743,9.710000038146973,184.0,0.0,1678107008.0,1678148992.0,0.49000000953674316,,12090294.0,0.0,,0.3199999928474426,16093.0,0.0,259.6000061035156,,,,0.0,2.533862829208374,0.0,,,,1716.0,,,,,,,,""
8685897161,"Mar 9, 2023, 12:33:01 PM",Morning Run,Run,,3495,10.01,178.0,104,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9323407819.fit.gz,,,3495.0,3488.0,10010.01953125,5.199999809265137,2.869845151901245,9.0,10.0,138.0,141.0,11.11111068725586,0.0,,,97.0,80.08905029296875,,157.5913543701172,,195.2161407470703,698.0,,,104.0,,,,,,,,,196.0,3496.0,,,0.0,,1.0,10193.400390625,1678363136.0,3.0,13.770000457763672,13.800000190734863,13.720000267028809,1.0,1015.9000244140625,1.149999976158142,1.899999976158142,75.0,0.0,1678366080.0,1678408320.0,0.5799999833106995,,12090294.0,0.0,,1.0,15706.0,0.0,280.5,,,,0.0,2.8640971183776855,0.0,,,,9390.0,,,,,,,,""
8696625122,"Mar 11, 2023, 1:09:46 PM",Base pace run,Run,Ran along with an amazing bunch of people!! Group runs are always fun!,4303,10.31,169.0,72,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9334633943.fit.gz,,,4303.0,4128.0,10317.5,4.199999809265137,2.499394416809082,43.0,43.0,125.0,134.0,33.33333206176758,0.02907681092619896,,,91.0,78.98699188232422,,145.78550720214844,,174.25735473632812,721.0,,,72.0,,,,,,1.0,,,176.0,4305.0,0.0,9.0,0.0,,1.0,10554.5,1678539648.0,3.0,15.369999885559082,15.369999885559082,13.640000343322754,0.8899999856948853,1007.4000244140625,4.769999980926514,12.020000457763672,173.0,0.0,1678538752.0,1678581248.0,0.6499999761581421,,12090294.0,0.0,,0.9200000166893005,16093.0,0.0,276.8999938964844,,,,0.0,2.3977458477020264,88.5,,,,10674.0,,,,,,,,""
8703313388,"Mar 12, 2023, 1:14:33 PM",Morning Run,Run,,9490,25.76,177.0,353,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9341667600.fit.gz,,,9490.0,9367.0,25759.109375,4.800000190734863,2.7499849796295166,88.0,110.0,129.0,155.0,23.52941131591797,-0.06987819075584412,,,90.0,84.02161407470703,,162.9430694580078,,189.32241821289062,1838.0,,,353.0,,,,,,,,,189.0,9491.0,,,0.0,,1.0,26303.0,1678626048.0,2.0,12.520000457763672,12.520000457763672,8.720000267028809,0.7799999713897705,1009.7999877929688,4.71999979019165,9.479999542236328,5.0,0.0,1678625024.0,1678667648.0,0.6800000071525574,,12090294.0,0.0,,0.6899999976158142,16093.0,0.0,281.5,,,,0.0,2.7143423557281494,1465.0,,,,26372.0,,,,,,,,""
8735314260,"Mar 18, 2023, 2:00:01 PM",Morning Run,Run,,1464,5.10,171.0,24,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9375531513.fit.gz,,,1464.0,1459.0,5108.14990234375,5.300000190734863,3.5011308193206787,20.0,22.0,133.0,139.0,10.0,-0.019576558843255043,,,94.0,81.7951889038086,,147.14227294921875,,243.2013702392578,375.0,,,24.0,,,,,,,,,243.0,1465.0,,,0.0,,1.0,5194.89990234375,1679148032.0,2.0,6.929999828338623,5.269999980926514,0.5400000214576721,0.6399999856948853,1028.0,2.4000000953674316,4.289999961853027,336.0,0.0,1679142912.0,1679186304.0,0.8999999761581421,,12090294.0,0.0,,0.8399999737739563,16093.0,1.0,289.3999938964844,,,,0.0,3.489173412322998,0.0,,,,4004.0,,,,,,,,""
8761412713,"Mar 22, 2023, 11:47:15 PM",Evening Walk,Walk,Fun to walk the dog every once a while!,939,1.73,175.0,5,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9402946069.fit.gz,,,939.0,813.0,1731.719970703125,5.941992282867432,2.1300368309020996,4.399993896484375,-9.999999747378752e-06,131.60000610351562,136.1999969482422,16.62017250061035,0.4023072421550751,,,,,,131.49417114257812,,,112.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1679526016.0,2.0,27.799999237060547,29.260000228881836,18.850000381469727,0.5799999833106995,1011.6900024414062,6.710000038146973,11.8100004196167,177.0,0.0,1679488128.0,1679532032.0,0.125,,12090294.0,0.0,1.0,0.41999998688697815,27818.279296875,1.0,,,,,0.0,1.8442171812057495,0.0,,,,,,,,,,,,""
8781288438,"Mar 26, 2023, 1:42:33 PM",Morning Run,Run,,4820,12.88,171.0,143,false,,Saucony Endorphin Speed 3 Practice shoes,activities/9423938071.fit.gz,,,4820.0,4474.0,12887.5,5.900000095367432,2.8805320262908936,38.0,39.0,97.0,109.0,20.0,0.007759456988424063,,,87.0,81.16094207763672,,160.04063415527344,,198.5501708984375,928.0,,,143.0,,,,,,,,,196.0,4669.0,,,0.0,,1.0,13168.7001953125,,,,,,,,,,,,,,,,12090294.0,,,,,,,,,,0.0,2.673755168914795,1438.0,,,,12168.0,,,,,,,,""
8800393957,"Mar 29, 2023, 11:44:29 PM",Evening Run,Run,"",1130,3.23,180.0,45,false,,Saucony Endorphin Speed 3 Blue bolts,activities/9444052213.fit.gz,,,1130.0,1125.0,3229.050048828125,3.9000000953674316,2.8702666759490967,9.0,8.0,131.0,135.0,11.702127456665039,0.0,,,83.0,79.71097564697266,,162.05886840820312,,198.92596435546875,260.0,,,45.0,,,,,,,,,199.0,1131.0,0.0,,0.0,,1.0,3306.300048828125,,,,,,,,,,,,,,,,13148445.0,,,,,,,,,,0.0,2.8575663566589355,0.0,,,,3014.0,,,,,,,,""
8814740402,"Apr 1, 2023, 12:31:44 PM",Irving Marathon ,Run,First marathon and an extra 0.4 miles as if 26.2 was not enough 😂,17069,42.80,172.0,333,false,,Saucony Endorphin Pro 3 Race shoes,activities/9459142353.fit.gz,,,17069.0,16966.0,42801.0,6.21999979019165,2.5227513313293457,212.0,240.0,118.0,158.0,20.0,-0.0654190331697464,,,92.0,79.20905303955078,,149.767578125,,174.33773803710938,3096.0,,,333.0,,,,,,10.0,,,180.0,17070.0,0.0,1036.0,0.0,,1.0,43767.3984375,,,,,,,,,,,,,,,,12090302.0,,,,,,,,,,0.0,2.507528305053711,0.0,,,,44960.0,,,,,,,,""
8875107521,"Apr 11, 2023, 11:42:03 PM",Evening Run,Run,"",2986,6.40,171.0,25,false,,Saucony Endorphin Speed 3 Blue bolts,activities/9523328191.fit.gz,,,2986.0,2982.0,6401.0,4.0,2.146545886993408,15.0,13.0,121.0,125.0,11.11111068725586,0.031245118007063866,,,87.0,76.51079559326172,,137.1724090576172,,147.33029174804688,466.0,,,25.0,,,,,,,,,151.0,2987.0,0.0,,0.0,,1.0,6541.89990234375,,,,,,,,,,,,,,,,13148445.0,,,,,,,,,,0.0,2.1436705589294434,0.0,,,,7664.0,,,,,,,,""
8886469848,"Apr 13, 2023, 10:35:45 PM",Progression run,Run,"It’s getting way too hot out here! Still managed negative splits, so happy with that!",2772,8.06,179.0,102,false,,Saucony Endorphin Speed 3 Blue bolts,activities/9535392343.fit.gz,,,2772.0,2769.0,8060.169921875,4.800000190734863,2.9108595848083496,28.0,29.0,132.0,137.0,11.11111068725586,-0.012406686320900917,,,88.0,82.6474838256836,,162.67137145996094,,201.02896118164062,611.0,,,102.0,,,,,,,,,202.0,2773.0,0.0,,0.0,,1.0,8225.900390625,,,,,,,,,,,,,,,,13148445.0,,,,,,,,,,0.0,2.9077091217041016,0.0,,,,7670.0,,,,,,,,""
